word,polarity
fragmentado,0
fragmentados,0
fragmento,0
fragmentos,0
fragrante,0
fragrantes,0
fragrância,0
fragrâncias,0
franca,1
francamente,1
francas,1
franco,1
francos,1
frango,0
frangos,0
franja,0
franqueada,1
franqueadas,1
franqueado,1
franqueados,1
franqueai,1
franqueais,1
franqueamento,0
franqueamos,1
franqueando,1
franquear,1
franqueara,1
franquearam,1
franquearas,1
franqueardes,1
franquearei,1
franqueareis,1
franquearem,1
franquearemos,1
franqueares,1
franquearia,1
franqueariam,1
franquearias,1
franquearmos,1
franqueará,1
franquearás,1
franquearão,1
franquearíamos,1
franquearíeis,1
franqueasse,1
franqueassem,1
franqueasses,1
franqueaste,1
franqueastes,1
franqueava,1
franqueavam,1
franqueavas,1
franqueei,1
franqueeis,1
franqueemos,1
franqueia,1
franqueiam,1
franqueias,1
franqueie,1
franqueiem,1
franqueies,1
franqueio,1
franqueou,1
franqueza,1
franqueáramos,1
franqueáreis,1
franqueásseis,1
franqueássemos,1
franqueávamos,1
franqueáveis,1
franquia,1
franza,0
franzais,0
franzam,0
franzamos,0
franzas,0
franze,0
franzem,0
franzes,0
franzi,0
franzia,0
franziam,0
franzias,0
franzida,0
franzidas,0
franzido,0
franzidos,0
franzimos,0
franzindo,0
franzir,0
franzira,0
franziram,0
franziras,0
franzirdes,0
franzirei,0
franzireis,0
franzirem,0
franziremos,0
franzires,0
franziria,0
franziriam,0
franzirias,0
franzirmos,0
franzirá,0
franzirás,0
franzirão,0
franziríamos,0
franziríeis,0
franzis,0
franzisse,0
franzissem,0
franzisses,0
franziste,0
franzistes,0
franziu,0
franzo,0
franzíamos,0
franzíeis,0
franzíramos,0
franzíreis,0
franzísseis,0
franzíssemos,0
fraqueja,0
fraquejada,0
fraquejadas,0
fraquejado,0
fraquejados,0
fraquejai,0
fraquejais,0
fraquejam,0
fraquejamos,0
fraquejando,0
fraquejar,0
fraquejara,0
fraquejaram,0
fraquejaras,0
fraquejardes,0
fraquejarei,0
fraquejareis,0
fraquejarem,0
fraquejaremos,0
fraquejares,0
fraquejaria,0
fraquejariam,0
fraquejarias,0
fraquejarmos,0
fraquejará,0
fraquejarás,0
fraquejarão,0
fraquejaríamos,0
fraquejaríeis,0
fraquejas,0
fraquejasse,0
fraquejassem,0
fraquejasses,0
fraquejaste,0
fraquejastes,0
fraquejava,0
fraquejavam,0
fraquejavas,0
fraqueje,0
fraquejei,0
fraquejeis,0
fraquejem,0
fraquejemos,0
fraquejes,0
fraquejo,0
fraquejou,0
fraquejáramos,0
fraquejáreis,0
fraquejásseis,0
fraquejássemos,0
fraquejávamos,0
fraquejáveis,0
fraqueza,-1
fraternidade,0
frauda,0
fraudada,0
fraudadas,0
fraudado,0
fraudados,0
fraudai,0
fraudais,0
fraudam,0
fraudamos,0
fraudando,0
fraudar,0
fraudara,0
fraudaram,0
fraudaras,0
fraudardes,0
fraudarei,0
fraudareis,0
fraudarem,0
fraudaremos,0
fraudares,0
fraudaria,0
fraudariam,0
fraudarias,0
fraudarmos,0
fraudará,0
fraudarás,0
fraudarão,0
fraudaríamos,0
fraudaríeis,0
fraudas,0
fraudasse,0
fraudassem,0
fraudasses,0
fraudaste,0
fraudastes,0
fraudava,0
fraudavam,0
fraudavas,0
fraude,0
fraudei,0
fraudeis,0
fraudem,0
fraudemos,0
fraudes,0
fraudo,0
fraudou,0
fraudáramos,0
fraudáreis,0
fraudásseis,0
fraudássemos,0
fraudávamos,0
fraudáveis,0
fração,1
frações,1
freada,0
freadas,0
freado,0
freados,0
freai,0
freais,0
freamos,0
freando,0
frear,0
freara,0
frearam,0
frearas,0
freardes,0
frearei,0
freareis,0
frearem,0
frearemos,0
freares,0
frearia,0
freariam,0
frearias,0
frearmos,0
freará,0
frearás,0
frearão,0
frearíamos,0
frearíeis,0
freasse,0
freassem,0
freasses,0
freaste,0
freastes,0
freava,0
freavam,0
freavas,0
freei,0
freeis,0
freemos,0
frege,0
fregem,0
freges,0
fregueses,0
freguês,0
freia,0
freiam,0
freias,0
freie,0
freiem,0
freies,0
freio,0
freios,0
freira,0
freiras,0
frenesi,-1
freneticamente,-1
frente,0
frentes,0
frenética,0
frenéticas,0
frenético,0
frenéticos,0
freou,0
frequenta,0
frequentado,0
frequentados,0
frequentando,0
frequentar,0
frequente,0
frequentemente,0
freqüentar,0
freqüente,0
freqüentemente,0
fresca,1
frescas,1
fresco,1
frescor,0
frescores,0
frescos,1
frescura,0
fresta,0
frestas,0
freáramos,0
freáreis,0
freásseis,0
freássemos,0
freávamos,0
freáveis,0
fria,0
friamente,0
frias,0
fricciona,0
friccionada,0
friccionadas,0
friccionado,0
friccionados,0
friccionai,0
friccionais,0
friccionam,0
friccionamos,0
friccionando,0
friccionar,0
friccionara,0
friccionaram,0
friccionaras,0
friccionardes,0
friccionarei,0
friccionareis,0
friccionarem,0
friccionaremos,0
friccionares,0
friccionaria,0
friccionariam,0
friccionarias,0
friccionarmos,0
friccionará,0
friccionarás,0
friccionarão,0
friccionaríamos,0
friccionaríeis,0
friccionas,0
friccionasse,0
friccionassem,0
friccionasses,0
friccionaste,0
friccionastes,0
friccionava,0
friccionavam,0
friccionavas,0
friccione,0
friccionei,0
friccioneis,0
friccionem,0
friccionemos,0
fricciones,0
fricciono,0
friccionou,0
friccionáramos,0
friccionáreis,0
friccionásseis,0
friccionássemos,0
friccionávamos,0
friccionáveis,0
frigi,0
frigia,0
frigiam,0
frigias,0
frigida,0
frigidas,0
frigido,0
frigidos,0
frigimos,0
frigindo,0
frigir,0
frigira,0
frigiram,0
frigiras,0
frigirdes,0
frigirei,0
frigireis,0
frigirem,0
frigiremos,0
frigires,0
frigiria,0
frigiriam,0
frigirias,0
frigirmos,0
frigirá,0
frigirás,0
frigirão,0
frigiríamos,0
frigiríeis,0
frigis,0
frigisse,0
frigissem,0
frigisses,0
frigiste,0
frigistes,0
frigiu,0
frigíamos,0
frigíeis,0
frigíramos,0
frigíreis,0
frigísseis,0
frigíssemos,0
frija,0
frijais,0
frijam,0
frijamos,0
frijas,0
frijo,0
frio,0
frios,0
frisbe,0
frisbee,0
frisbees,0
frisbes,0
frita,0
fritada,0
fritadas,0
fritado,0
fritados,0
fritai,0
fritais,0
fritam,0
fritamos,0
fritando,0
fritar,0
fritara,0
fritaram,0
fritaras,0
fritardes,0
fritarei,0
fritareis,0
fritarem,0
fritaremos,0
fritares,0
fritaria,0
fritariam,0
fritarias,0
fritarmos,0
fritará,0
fritarás,0
fritarão,0
fritaríamos,0
fritaríeis,0
fritas,0
fritasse,0
fritassem,0
fritasses,0
fritaste,0
fritastes,0
fritava,0
fritavam,0
fritavas,0
frite,0
fritei,0
friteis,0
fritem,0
fritemos,0
frites,0
frito,0
fritos,0
fritou,0
fritáramos,0
fritáreis,0
fritásseis,0
fritássemos,0
fritávamos,0
fritáveis,0
friáveis,0
friável,0
fronte,0
fronteira,0
fronteiras,0
fronteiriça,0
fronteiriças,0
fronteiriço,0
fronteiriços,0
fronteiro,0
fronteiros,0
frontes,0
frouxa,-1
frouxas,-1
frouxidão,-1
frouxidões,0
frouxo,0
frouxos,0
froxo,0
frustando,0
frustação,0
frustações,0
frustra,-1
frustrad,0
frustrada,-1
frustradas,-1
frustrado,-1
frustrados,-1
frustrai,-1
frustrais,-1
frustram,-1
frustramos,-1
frustrando,-1
frustrar,-1
frustrara,-1
frustraram,-1
frustraras,-1
frustrardes,-1
frustrarei,-1
frustrareis,-1
frustrarem,-1
frustraremos,-1
frustrares,-1
frustraria,-1
frustrariam,-1
frustrarias,-1
frustrarmos,-1
frustrará,-1
frustrarás,-1
frustrarão,-1
frustraríamos,-1
frustraríeis,-1
frustras,-1
frustrasse,-1
frustrassem,-1
frustrasses,-1
frustraste,-1
frustrastes,-1
frustrava,-1
frustravam,-1
frustravas,-1
frustração,0
frustre,-1
frustrei,-1
frustreis,-1
frustrem,-1
frustremos,-1
frustres,-1
frustro,-1
frustrou,-1
frustráramos,-1
frustráreis,-1
frustrásseis,-1
frustrássemos,-1
frustrávamos,-1
frustráveis,-1
fruta,0
frutas,0
fruteada,0
fruteadas,0
fruteado,0
fruteados,0
fruteai,0
fruteais,0
fruteamos,0
fruteando,0
frutear,0
fruteara,0
frutearam,0
frutearas,0
fruteardes,0
frutearei,0
fruteareis,0
frutearem,0
frutearemos,0
fruteares,0
frutearia,0
fruteariam,0
frutearias,0
frutearmos,0
fruteará,0
frutearás,0
frutearão,0
frutearíamos,0
frutearíeis,0
fruteasse,0
fruteassem,0
fruteasses,0
fruteaste,0
fruteastes,0
fruteava,0
fruteavam,0
fruteavas,0
fruteei,0
fruteeis,0
fruteemos,0
fruteia,0
fruteiam,0
fruteias,0
fruteie,0
fruteiem,0
fruteies,0
fruteio,0
fruteou,0
fruteáramos,0
fruteáreis,0
fruteásseis,0
fruteássemos,0
fruteávamos,0
fruteáveis,0
frutifica,0
frutificada,0
frutificadas,0
frutificado,0
frutificados,0
frutificai,0
frutificais,0
frutificam,0
frutificamos,0
frutificando,0
frutificar,0
frutificara,0
frutificaram,0
frutificaras,0
frutificardes,0
frutificarei,0
frutificareis,0
frutificarem,0
frutificaremos,0
frutificares,0
frutificaria,0
frutificariam,0
frutificarias,0
frutificarmos,0
frutificará,0
frutificarás,0
frutificarão,0
frutificaríamos,0
frutificaríeis,0
frutificas,0
frutificasse,0
frutificassem,0
frutificasses,0
frutificaste,0
frutificastes,0
frutificava,0
frutificavam,0
frutificavas,0
frutifico,0
frutificou,0
frutificáramos,0
frutificáreis,0
frutificásseis,0
frutificássemos,0
frutificávamos,0
frutificáveis,0
frutifique,0
frutifiquei,0
frutifiqueis,0
frutifiquem,0
frutifiquemos,0
frutifiques,0
frutinha,0
frutinhas,0
fruto,0
frutos,0
frágeis,-1
frágil,-1
frígida,0
frígidas,0
frígido,0
frígidos,0
fudamentada,0
fudamentado,0
fudamentando,0
fuga,-1
fugas,0
fugi,0
fugia,0
fugiam,0
fugias,0
fugida,0
fugidas,0
fugido,0
fugidos,0
fugimos,0
fugindo,0
fugir,0
fugira,0
fugiram,0
fugiras,0
fugirdes,0
fugirei,0
fugireis,0
fugirem,0
fugiremos,0
fugires,0
fugiria,0
fugiriam,0
fugirias,0
fugirmos,0
fugirá,0
fugirás,0
fugirão,0
fugiríamos,0
fugiríeis,0
fugis,0
fugisse,0
fugissem,0
fugisses,0
fugiste,0
fugistes,0
fugiu,0
fugíamos,0
fugíeis,0
fugíramos,0
fugíreis,0
fugísseis,0
fugíssemos,0
fui,0
fuja,0
fujais,0
fujam,0
fujamos,0
fujas,0
fujo,0
fulgor,0
fuma,0
fumac,0
fumada,0
fumadas,0
fumado,0
fumados,0
fumai,0
fumais,0
fumam,0
fumamos,0
fumando,0
fumar,0
fumara,0
fumaram,0
fumaras,0
fumardes,0
fumarei,0
fumareis,0
fumarem,0
fumaremos,0
fumares,0
fumaria,0
fumariam,0
fumarias,0
fumarmos,0
fumará,0
fumarás,0
fumarão,0
fumaríamos,0
fumaríeis,0
fumas,0
fumasse,0
fumassem,0
fumasses,0
fumaste,0
fumastes,0
fumava,0
fumavam,0
fumavas,0
fumaça,0
fumaças,0
fume,0
fumei,0
fumeis,0
fumem,0
fumemos,0
fumes,0
fumo,0
fumou,0
fumáramos,0
fumáreis,0
fumásseis,0
fumássemos,0
fumávamos,0
fumáveis,0
funciona,0
funcionada,0
funcionadas,0
funcionado,0
funcionados,0
funcionai,0
funcionais,0
funcional,0
funcionaliza,0
funcionalizada,0
funcionalizadas,0
funcionalizado,0
funcionalizados,0
funcionalizai,0
funcionalizais,0
funcionalizam,0
funcionalizamos,0
funcionalizando,0
funcionalizar,0
funcionalizara,0
funcionalizaram,0
funcionalizaras,0
funcionalizardes,0
funcionalizarei,0
funcionalizareis,0
funcionalizarem,0
funcionalizaremos,0
funcionalizares,0
funcionalizaria,0
funcionalizariam,0
funcionalizarias,0
funcionalizarmos,0
funcionalizará,0
funcionalizarás,0
funcionalizarão,0
funcionalizaríamos,0
funcionalizaríeis,0
funcionalizas,0
funcionalizasse,0
funcionalizassem,0
funcionalizasses,0
funcionalizaste,0
funcionalizastes,0
funcionalizava,0
funcionalizavam,0
funcionalizavas,0
funcionalização,0
funcionalizações,0
funcionalize,0
funcionalizei,0
funcionalizeis,0
funcionalizem,0
funcionalizemos,0
funcionalizes,0
funcionalizo,0
funcionalizou,0
funcionalizáramos,0
funcionalizáreis,0
funcionalizásseis,0
funcionalizássemos,0
funcionalizávamos,0
funcionalizáveis,0
funcionam,0
funcionamos,0
funcionando,0
funcionar,0
funcionara,0
funcionaram,0
funcionaras,0
funcionardes,0
funcionarei,0
funcionareis,0
funcionarem,0
funcionaremos,0
funcionares,0
funcionaria,0
funcionariam,0
funcionarias,0
funcionarmos,0
funcionará,0
funcionarás,0
funcionarão,0
funcionaríamos,0
funcionaríeis,0
funcionas,0
funcionasse,0
funcionassem,0
funcionasses,0
funcionaste,0
funcionastes,0
funcionava,0
funcionavam,0
funcionavas,0
funcione,0
funcionei,0
funcioneis,0
funcionem,0
funcionemos,0
funciones,0
funciono,0
funcionou,0
funcionáramos,0
funcionáreis,0
funcionásseis,0
funcionássemos,0
funcionávamos,0
funcionáveis,0
funda,0
fundada,0
fundadas,0
fundado,0
fundador,0
fundadora,0
fundados,0
fundai,0
fundais,0
fundam,0
fundamenta,0
fundamentada,0
fundamentadas,0
fundamentado,0
fundamentados,0
fundamentai,0
fundamentais,0
fundamental,0
fundamentalmente,0
fundamentam,0
fundamentamos,0
fundamentando,0
fundamentar,0
fundamentara,0
fundamentaram,0
fundamentaras,0
fundamentardes,0
fundamentarei,0
fundamentareis,0
fundamentarem,0
fundamentaremos,0
fundamentares,0
fundamentaria,0
fundamentariam,0
fundamentarias,0
fundamentarmos,0
fundamentará,0
fundamentarás,0
fundamentarão,0
fundamentaríamos,0
fundamentaríeis,0
fundamentas,0
fundamentasse,0
fundamentassem,0
fundamentasses,0
fundamentaste,0
fundamentastes,0
fundamentava,0
fundamentavam,0
fundamentavas,0
fundamentações,0
fundamente,0
fundamentei,0
fundamenteis,0
fundamentem,0
fundamentemos,0
fundamentes,0
fundamento,0
fundamentos,0
fundamentou,0
fundamentáramos,0
fundamentáreis,0
fundamentásseis,0
fundamentássemos,0
fundamentávamos,0
fundamentáveis,0
fundamos,0
fundando,0
fundar,0
fundara,0
fundaram,0
fundaras,0
fundardes,0
fundarei,0
fundareis,0
fundarem,0
fundaremos,0
fundares,0
fundaria,0
fundariam,0
fundarias,0
fundarmos,0
fundará,0
fundarás,0
fundarão,0
fundaríamos,0
fundaríeis,0
fundas,0
fundasse,0
fundassem,0
fundasses,0
fundaste,0
fundastes,0
fundava,0
fundavam,0
fundavas,0
fundação,0
fundações,0
funde,0
fundei,0
fundeis,0
fundem,0
fundemos,0
fundes,0
fundidor,0
fundidores,0
fundo,0
fundos,0
fundou,0
fundáramos,0
fundáreis,0
fundásseis,0
fundássemos,0
fundávamos,0
fundáveis,0
funga,0
fungada,0
fungadas,0
fungado,0
fungados,0
fungai,0
fungais,0
fungam,0
fungamos,0
fungando,0
fungar,0
fungara,0
fungaram,0
fungaras,0
fungardes,0
fungarei,0
fungareis,0
fungarem,0
fungaremos,0
fungares,0
fungaria,0
fungariam,0
fungarias,0
fungarmos,0
fungará,0
fungarás,0
fungarão,0
fungaríamos,0
fungaríeis,0
fungas,0
fungasse,0
fungassem,0
fungasses,0
fungaste,0
fungastes,0
fungava,0
fungavam,0
fungavas,0
fungo,0
fungou,0
fungue,0
funguei,0
fungueis,0
funguem,0
funguemos,0
fungues,0
fungáramos,0
fungáreis,0
fungásseis,0
fungássemos,0
fungávamos,0
fungáveis,0
função,0
funções,0
fura,0
furada,0
furadas,0
furado,0
furados,0
furai,0
furais,0
furam,0
furamos,0
furando,0
furar,0
furara,0
furaram,0
furaras,0
furardes,0
furarei,0
furareis,0
furarem,0
furaremos,0
furares,0
furaria,0
furariam,0
furarias,0
furarmos,0
furará,0
furarás,0
furarão,0
furaríamos,0
furaríeis,0
furas,0
furasse,0
furassem,0
furasses,0
furaste,0
furastes,0
furava,0
furavam,0
furavas,0
fure,0
furei,0
fureis,0
furem,0
furemos,0
fures,0
furiosa,-1
furiosamente,-1
furiosas,-1
furioso,0
furiosos,0
furo,0
furor,-1
furores,0
furou,0
furta,-1
furtada,-1
furtadas,-1
furtado,-1
furtado-se,-1
furtados,-1
furtai,-1
furtais,-1
furtam,-1
furtamos,-1
furtando,-1
furtando-se,-1
furtar,-1
furtara,-1
furtaram,-1
furtaras,-1
furtardes,-1
furtarei,-1
furtareis,-1
furtarem,-1
furtaremos,-1
furtares,-1
furtaria,-1
furtariam,-1
furtarias,-1
furtarmos,-1
furtará,-1
furtarás,-1
furtarão,-1
furtaríamos,-1
furtaríeis,-1
furtas,-1
furtasse,-1
furtassem,-1
furtasses,-1
furtaste,-1
furtastes,-1
furtava,-1
furtavam,-1
furtavas,-1
furte,-1
furtei,-1
furteis,-1
furtem,-1
furtemos,-1
furtes,-1
furto,-1
furtou,-1
furtáramos,-1
furtáreis,-1
furtásseis,-1
furtássemos,-1
furtávamos,-1
furtáveis,-1
furáramos,0
furáreis,0
furásseis,0
furássemos,0
furávamos,0
furáveis,0
fusão,0
fusões,0
futebol,0
futilidade,-1
futilmente,-1
futon,0
futons,0
futrica,0
futricada,0
futricadas,0
futricado,0
futricados,0
futricai,0
futricais,0
futricam,0
futricamos,0
futricando,0
futricar,0
futricara,0
futricaram,0
futricaras,0
futricardes,0
futricarei,0
futricareis,0
futricarem,0
futricaremos,0
futricares,0
futricaria,0
futricariam,0
futricarias,0
futricarmos,0
futricará,0
futricarás,0
futricarão,0
futricaríamos,0
futricaríeis,0
futricas,0
futricasse,0
futricassem,0
futricasses,0
futricaste,0
futricastes,0
futricava,0
futricavam,0
futricavas,0
futrico,0
futricou,0
futricáramos,0
futricáreis,0
futricásseis,0
futricássemos,0
futricávamos,0
futricáveis,0
futrique,0
futriquei,0
futriqueis,0
futriquem,0
futriquemos,0
futriques,0
futuca,0
futucada,0
futucadas,0
futucado,0
futucados,0
futucai,0
futucais,0
futucam,0
futucamos,0
futucando,0
futucar,0
futucara,0
futucaram,0
futucaras,0
futucardes,0
futucarei,0
futucareis,0
futucarem,0
futucaremos,0
futucares,0
futucaria,0
futucariam,0
futucarias,0
futucarmos,0
futucará,0
futucarás,0
futucarão,0
futucaríamos,0
futucaríeis,0
futucas,0
futucasse,0
futucassem,0
futucasses,0
futucaste,0
futucastes,0
futucava,0
futucavam,0
futucavas,0
futuco,0
futucou,0
futucáramos,0
futucáreis,0
futucásseis,0
futucássemos,0
futucávamos,0
futucáveis,0
futuque,0
futuquei,0
futuqueis,0
futuquem,0
futuquemos,0
futuques,0
futuramente,0
fábrica,0
fábricas,0
fáceis,1
fácil,1
fã,0
fãs,0
fé,1
féria,0
férias,0
férteis,1
fértil,1
fés,0
fétida,0
fétidas,0
fétido,0
fétidos,0
fêmea,0
fêmeas,0
físico,0
fístula,0
fôramos,0
fôreis,0
fôsseis,0
fôssemos,0
fúria,-1
fúteis,0
fútil,0
gabinete,0
gabinetes,0
gaga,-1
gagas,-1
gago,-1
gagos,-1
galanteador,0
galanteadores,0
galardão,0
galera,0
galeria,0
galerias,0
galga,0
galgada,0
galgadas,0
galgado,0
galgados,0
galgai,0
galgais,0
galgam,0
galgamos,0
galgando,0
galgar,0
galgara,0
galgaram,0
galgaras,0
galgardes,0
galgarei,0
galgareis,0
galgarem,0
galgaremos,0
galgares,0
galgaria,0
galgariam,0
galgarias,0
galgarmos,0
galgará,0
galgarás,0
galgarão,0
galgaríamos,0
galgaríeis,0
galgas,0
galgasse,0
galgassem,0
galgasses,0
galgaste,0
galgastes,0
galgava,0
galgavam,0
galgavas,0
galgo,0
galgou,0
galgue,0
galguei,0
galgueis,0
galguem,0
galguemos,0
galgues,0
galgáramos,0
galgáreis,0
galgásseis,0
galgássemos,0
galgávamos,0
galgáveis,0
galhofa,1
galhofada,0
galhofadas,0
galhofado,0
galhofados,0
galhofai,0
galhofais,0
galhofam,0
galhofamos,0
galhofando,1
galhofar,0
galhofara,0
galhofaram,0
galhofaras,0
galhofardes,0
galhofarei,0
galhofareis,0
galhofarem,0
galhofaremos,0
galhofares,0
galhofaria,0
galhofariam,0
galhofarias,0
galhofarmos,0
galhofará,0
galhofarás,0
galhofarão,0
galhofaríamos,0
galhofaríeis,0
galhofas,0
galhofasse,0
galhofassem,0
galhofasses,0
galhofaste,0
galhofastes,0
galhofava,0
galhofavam,0
galhofavas,0
galhofe,0
galhofei,0
galhofeis,0
galhofem,0
galhofemos,0
galhofes,0
galhofo,0
galhofou,0
galhofáramos,0
galhofáreis,0
galhofásseis,0
galhofássemos,0
galhofávamos,0
galhofáveis,0
galopa,0
galopada,0
galopadas,0
galopado,0
galopados,0
galopai,0
galopais,0
galopam,0
galopamos,0
galopando,0
galopar,0
galopara,0
galoparam,0
galoparas,0
galopardes,0
galoparei,0
galopareis,0
galoparem,0
galoparemos,0
galopares,0
galoparia,0
galopariam,0
galoparias,0
galoparmos,0
galopará,0
galoparás,0
galoparão,0
galoparíamos,0
galoparíeis,0
galopas,0
galopasse,0
galopassem,0
galopasses,0
galopaste,0
galopastes,0
galopava,0
galopavam,0
galopavas,0
galope,0
galopei,0
galopeis,0
galopem,0
galopemos,0
galopes,0
galopo,0
galopou,0
galopáramos,0
galopáreis,0
galopásseis,0
galopássemos,0
galopávamos,0
galopáveis,0
galã,0
galão,0
galãs,0
gananciosamente,-1
gang,0
ganges,0
gangs,0
gangue,0
ganha,1
ganhada,1
ganhadas,1
ganhado,1
ganhador,0
ganhadora,0
ganhadoras,0
ganhadores,0
ganhados,1
ganhai,1
ganhais,1
ganham,1
ganhamos,1
ganhando,1
ganhar,1
ganhara,1
ganharam,1
ganharas,1
ganhardes,1
ganharei,1
ganhareis,1
ganharem,1
ganharemos,1
ganhares,1
ganharia,1
ganhariam,1
ganharias,1
ganharmos,1
ganhará,1
ganharás,1
ganharão,1
ganharíamos,1
ganharíeis,1
ganhas,1
ganhasse,1
ganhassem,1
ganhasses,1
ganhaste,1
ganhastes,1
ganhava,1
ganhavam,1
ganhavas,1
ganhe,1
ganhei,1
ganheis,1
ganhem,1
ganhemos,1
ganhes,1
ganho,1
ganhos,1
ganhou,1
ganháramos,1
ganháreis,1
ganhásseis,1
ganhássemos,1
ganhávamos,1
ganháveis,1
ganância,-1
garagem,0
garagens,0
garanhona,0
garanhão,0
garanta,1
garantais,1
garantam,1
garantamos,1
garantas,1
garante,1
garantem,1
garantes,1
garanti,1
garantia,1
garantiam,1
garantias,1
garantida,1
garantidas,1
garantido,1
garantidos,1
garantimos,1
garantindo,1
garantir,1
garantira,1
garantiram,1
garantiras,1
garantirdes,1
garantirei,1
garantireis,1
garantirem,1
garantiremos,1
garantires,1
garantiria,1
garantiriam,1
garantirias,1
garantirmos,1
garantirá,1
garantirás,1
garantirão,1
garantiríamos,1
garantiríeis,1
garantis,1
garantisse,1
garantissem,1
garantisses,1
garantiste,1
garantistes,1
garantiu,1
garanto,1
garantíamos,1
garantíeis,1
garantíramos,1
garantíreis,1
garantísseis,1
garantíssemos,1
gargalha,1
gargalhada,1
gargalhadas,1
gargalhado,1
gargalhados,1
gargalhai,1
gargalhais,1
gargalham,1
gargalhamos,1
gargalhando,1
gargalhar,1
gargalhara,1
gargalharam,1
gargalharas,1
gargalhardes,1
gargalharei,1
gargalhareis,1
gargalharem,1
gargalharemos,1
gargalhares,1
gargalharia,1
gargalhariam,1
gargalharias,1
gargalharmos,1
gargalhará,1
gargalharás,1
gargalharão,1
gargalharíamos,1
gargalharíeis,1
gargalhas,1
gargalhasse,1
gargalhassem,1
gargalhasses,1
gargalhaste,1
gargalhastes,1
gargalhava,1
gargalhavam,1
gargalhavas,1
gargalhe,1
gargalhei,1
gargalheis,1
gargalhem,1
gargalhemos,1
gargalhes,1
gargalho,1
gargalhou,1
gargalháramos,1
gargalháreis,1
gargalhásseis,1
gargalhássemos,1
gargalhávamos,1
gargalháveis,1
gargalo,0
gargalos,0
garganta,0
gargantas,0
garota,0
garotas,0
garoto,0
garotos,0
garra,0
garras,0
gasta,0
gastada,0
gastadas,0
gastado,0
gastador,0
gastadores,0
gastados,0
gastai,0
gastais,0
gastam,0
gastamos,0
gastando,0
gastar,0
gastara,0
gastaram,0
gastaras,0
gastardes,0
gastarei,0
gastareis,0
gastarem,0
gastaremos,0
gastares,0
gastaria,0
gastariam,0
gastarias,0
gastarmos,0
gastará,0
gastarás,0
gastarão,0
gastaríamos,0
gastaríeis,0
gastas,0
gastasse,0
gastassem,0
gastasses,0
gastaste,0
gastastes,0
gastava,0
gastavam,0
gastavas,0
gaste,0
gastei,0
gasteis,0
gastem,0
gastemos,0
gastes,0
gasto,0
gastos,0
gastou,0
gastáramos,0
gastáreis,0
gastásseis,0
gastássemos,0
gastávamos,0
gastáveis,0
gata,0
gatinha,0
gatinhas,0
gatinho,0
gatinhos,0
gato,0
gay,0
gays,0
geada,0
geadas,0
geek,-1
gela,0
gelada,0
geladas,0
geladeira,0
geladeiras,0
gelado,0
gelados,0
gelai,0
gelais,0
gelam,0
gelamos,0
gelando,0
gelar,0
gelara,0
gelaram,0
gelaras,0
gelardes,0
gelarei,0
gelareis,0
gelarem,0
gelaremos,0
gelares,0
gelaria,0
gelariam,0
gelarias,0
gelarmos,0
gelará,0
gelarás,0
gelarão,0
gelaríamos,0
gelaríeis,0
gelas,0
gelasse,0
gelassem,0
gelasses,0
gelaste,0
gelastes,0
gelava,0
gelavam,0
gelavas,0
gele,0
gelei,0
geleis,0
gelem,0
gelemos,0
geles,0
gelo,0
gelou,0
geláramos,0
geláreis,0
gelásseis,0
gelássemos,0
gelávamos,0
geláveis,0
genealogia,0
generosa,1
generosas,1
generosidade,1
generoso,0
generosos,0
gengivas,0
geniais,1
genial,1
gentalha,0
gente,0
gentes,0
gentil,1
gentileza,1
gentilmente,0
gentio,0
gentios,0
gentis,1
genuína,0
genuínas,0
genuíno,0
genuínos,0
genérico,0
gera,1
gerada,1
geradas,1
gerado,1
gerador,0
geradores,0
gerados,1
gerai,1
gerais,1
geral,0
geralmente,0
geram,1
geramos,1
gerando,1
gerar,1
gerara,1
geraram,1
geraras,1
gerardes,1
gerarei,1
gerareis,1
gerarem,1
geraremos,1
gerares,1
geraria,1
gerariam,1
gerarias,1
gerarmos,1
gerará,1
gerarás,1
gerarão,1
geraríamos,1
geraríeis,1
geras,1
gerasse,1
gerassem,1
gerasses,1
geraste,1
gerastes,1
geratriz,0
gerava,1
geravam,1
geravas,1
geração,0
gerações,0
gere,1
gerei,1
gereis,1
gerem,1
geremos,1
gerente,0
geres,1
geri,0
geria,0
geriam,0
gerias,0
gerida,0
geridas,0
gerido,0
geridos,0
gerimos,0
gerindo,0
gerir,0
gerira,0
geriram,0
geriras,0
gerirdes,0
gerirei,0
gerireis,0
gerirem,0
geriremos,0
gerires,0
geriria,0
geririam,0
geririas,0
gerirmos,0
gerirá,0
gerirás,0
gerirão,0
geriríamos,0
geriríeis,0
geris,0
gerisse,0
gerissem,0
gerisses,0
geriste,0
geristes,0
geriu,0
germina,0
germinada,0
germinadas,0
germinado,0
germinados,0
germinai,0
germinais,0
germinam,0
germinamos,0
germinando,0
germinar,0
germinara,0
germinaram,0
germinaras,0
germinardes,0
germinarei,0
germinareis,0
germinarem,0
germinaremos,0
germinares,0
germinaria,0
germinariam,0
germinarias,0
germinarmos,0
germinará,0
germinarás,0
germinarão,0
germinaríamos,0
germinaríeis,0
germinas,0
germinasse,0
germinassem,0
germinasses,0
germinaste,0
germinastes,0
germinava,0
germinavam,0
germinavas,0
germine,0
germinei,0
germineis,0
germinem,0
germinemos,0
germines,0
germino,0
